post_time,price,title,VIN,condition,cylinders,drive,fuel,odometer,paint color,size,title status,transmission,type,delivery available,cryptocurrency ok
2020-01-20T09:24:56-0800,$28495,2020 gmc acadia,1GKKNKLA6LZ144876,new,4 cylinders,fwd,gas,5,white,full-size,clean,automatic,SUV,,
2020-01-20T09:23:24-0800,$39685,2019 Buick Enclave,5GAEVAKW5KJ293357,new,6 cylinders,4wd,gas,,red,full-size,clean,automatic,SUV,,
2020-01-20T09:22:15-0800,$11888,2018 Ford Focus SE,1FADP3K28JL280253,good,,fwd,other,36476,silver,,clean,automatic,hatchback,,
2020-01-20T09:20:21-0800,$3500,2014 NISSAN ALTIMA,1N4AL3AP7EC315138,good,4 cylinders,fwd,gas,68850,black,mid-size,rebuilt,automatic,sedan,,
2020-01-20T09:17:39-0800,$3500,2007 TOYOTA HIGHLANDER,JTEEP21A270227121,good,6 cylinders,4wd,gas,152362,white,full-size,rebuilt,automatic,SUV,,
2020-01-20T09:16:09-0800,$4000,2015 NISSAN ALTIMA,1N4AL3AP6FN370430,good,4 cylinders,fwd,gas,60333,black,mid-size,rebuilt,automatic,sedan,,
2020-01-20T09:14:23-0800,$18488,2016 Dodge Challenger SXT,2C3CDZAG6GH336327,good,,rwd,gas,54062,white,,clean,automatic,coupe,,
2020-01-20T09:14:21-0800,$15488,2013 Mercedes-Benz GLK-Class GLK 350,WDCGG8JB8DG050614,good,6 cylinders,,gas,63972,black,,clean,automatic,hatchback,,
2020-01-20T09:14:21-0800,$18888,2018 Dodge Journey Crossroad,3C4PDDGG5JT450177,good,,,gas,29250,white,,clean,automatic,hatchback,,
2020-01-20T09:14:31-0800,$9250,2015 Volkswagen Passat TDI,,salvage,4 cylinders,fwd,diesel,25000,,,salvage,automatic,sedan,,
2020-01-20T09:14:19-0800,$21995,2018 RAM Promaster 1500 High Roof,3C6TRVBG0JE101713,good,6 cylinders,fwd,other,42191,white,,clean,automatic,mini-van,,
2020-01-20T09:14:18-0800,$16488,2016 Nissan Rogue,KNMAT2MV3GP688171,good,,,gas,51910,,,clean,automatic,hatchback,,
2020-01-20T09:13:26-0800,$17435,2017 2017 Toyota RAV4 LE,2T3ZFREVXHW333196,excellent,4 cylinders,fwd,gas,43229,black,mid-size,clean,automatic,SUV,,
2020-01-20T09:12:51-0800,$3000,2008 HONDA ACCORD,1HGCP36868A082461,good,6 cylinders,fwd,gas,116416,grey,mid-size,rebuilt,automatic,sedan,,
2020-01-20T09:12:16-0800,$23000,2018 Audi Q3 Premium Sport Utility 4D,WA1BCCFS7JR025785,good,,fwd,gas,31568,white,,clean,automatic,other,,
2020-01-20T09:11:31-0800,$16000,1973 Volkswagen Bus,2232077689,good,4 cylinders,,gas,74863,,,clean,manual,,,
2020-01-20T09:11:31-0800,$3500,2013 HYUNDAI SONATA,5NPEB4AC4DH591376,good,4 cylinders,fwd,gas,92327,grey,mid-size,rebuilt,automatic,sedan,,
2020-01-20T09:10:16-0800,$3000,2010 HONDA CIVIC,19XFA1F65AE080283,good,4 cylinders,fwd,gas,97228,black,mid-size,rebuilt,automatic,sedan,,
2020-01-20T09:10:15-0800,,2019 Land Rover Range Sport,SALWR2RE0KA854809,good,8 cylinders,4wd,gas,2295,blue,,clean,automatic,other,,
2020-01-20T09:10:12-0800,$10500,2013 Chevrolet Volt 5dr HB,1G1RH6E4XDU134262,good,4 cylinders,fwd,other,79791,white,,clean,automatic,sedan,,
2020-01-20T09:10:13-0800,,2019 Land Rover Discovery Sport HSE,SALCT2GX6KH811530,good,,4wd,other,3834,silver,,clean,automatic,other,,
2020-01-20T09:10:14-0800,,2020 Jaguar XE S,SAJAE4FX1LCP56636,good,,rwd,other,479,grey,,clean,automatic,sedan,,
2020-01-20T09:08:03-0800,$3000,2010 volkswagen cc sport,WVWML9AN6AE504421,good,4 cylinders,fwd,gas,124849,black,mid-size,rebuilt,automatic,sedan,,
2020-01-20T09:06:45-0800,$2500,2005 ACURA RL,JH4KB16515C017812,good,6 cylinders,4wd,gas,,silver,mid-size,rebuilt,automatic,sedan,,
2020-01-20T09:06:05-0800,$20455,2017 2017 Toyota RAV4 XLE,JTMWFREVXHD096953,like new,4 cylinders,fwd,gas,31804,white,mid-size,clean,automatic,SUV,,
2020-01-20T09:01:45-0800,$24990,2019 Chevrolet Equinox,3GNAXNEV9KL174003,,4 cylinders,fwd,gas,11387,black,,clean,automatic,SUV,,
2020-01-20T09:01:37-0800,$8997,2006 BMW 530XIT,WBANN735X6CN01019,,,,gas,104748,silver,,clean,automatic,wagon,,
2020-01-20T09:01:34-0800,$16490,2016 Jeep Cherokee,1C4PJLCB3GW355374,,4 cylinders,fwd,gas,30020,green,,clean,automatic,SUV,,
2020-01-20T08:57:05-0800,$20611,2017 Toyota RAV4 XLE,JTMWFREVXHJ106608,good,4 cylinders,4wd,gas,14574,grey,mid-size,clean,automatic,SUV,,
2020-01-20T08:56:13-0800,$19400,2017 Ford Fusion Energi,3FA6P0SU1HR163523,good,,fwd,hybrid,36347,,,clean,automatic,sedan,,
2020-01-20T08:56:12-0800,$15999,2017 Chevrolet Equinox LS,2GNALBEK4H1601839,good,,fwd,gas,40544,blue,,clean,automatic,hatchback,,
2020-01-20T08:54:17-0800,$23995,2017 BMW 330e,WBA8E1C53HK480064,,4 cylinders,rwd,hybrid,30038,white,,clean,automatic,sedan,,
2020-01-20T08:54:11-0800,$6750,2007 ACURA MDX SPORT UTILITY,2HNYD28467H524232,excellent,,,gas,151759,black,,clean,automatic,,,
2020-01-20T08:54:11-0800,$1800,1999 ford explorer,,,,,gas,200000,,,clean,automatic,,,
2020-01-20T08:48:34-0800,$15500,1999 ford f250 super duty lariat,,excellent,8 cylinders,4wd,gas,86000,red,full-size,clean,manual,truck,,
,,,,,,,,,,,,,,,
2020-01-20T08:42:35-0800,$9300,2007 chevrolet silverado 1500,,,8 cylinders,rwd,gas,,,,clean,automatic,,,
2020-01-20T08:42:18-0800,$22705,2019 Toyota Camry SE,4T1B11HKXKU246353,good,4 cylinders,fwd,gas,3490,black,full-size,clean,automatic,sedan,,
2020-01-20T08:40:16-0800,,2015 Volkswagen Jetta 2.0L TDI SE,3VWLA7AJ2FM234931,good,,fwd,other,44839,black,,clean,automatic,sedan,,
2020-01-20T08:40:19-0800,$21499,2017 Honda CR-V LX,2HKRW6H36HH214478,good,,,other,12318,,,clean,automatic,other,,
2020-01-20T08:35:32-0800,$24995,2012 Jaguar XK-Series XKR Coupe,SAJWA4DC2CMB46260,good,8 cylinders,rwd,other,76251,green,,clean,automatic,coupe,,
2020-01-20T08:35:33-0800,,2018 Toyota Corolla,2T1BURHE9JC121635,,4 cylinders,fwd,gas,16998,brown,,clean,automatic,sedan,,
2020-01-20T08:35:13-0800,$13655,2017 Volkswagen Jetta 1.4T SE,3VWDB7AJ8HM247106,good,4 cylinders,fwd,gas,23715,white,mid-size,clean,automatic,sedan,,
2020-01-20T08:35:11-0800,,2016 Nissan Pathfinder,5N1AR2MM3GC639948,,6 cylinders,4wd,gas,62401,white,,clean,automatic,SUV,,
2020-01-20T08:32:33-0800,$3300,2009 Chevy Malibu Lt,,good,6 cylinders,fwd,gas,79000,silver,full-size,clean,automatic,sedan,,
2020-01-20T08:22:05-0800,$57375,2019 freightliner sprinter 2500,WCDPF0CD0KP056111,new,6 cylinders,rwd,diesel,,black,full-size,clean,automatic,van,,
2020-01-20T08:18:49-0800,$14999,2016 Hyundai Tucson Limited,KM8J33A27GU206105,good,,fwd,gas,93470,black,,clean,automatic,hatchback,,
2020-01-20T08:18:49-0800,$19995,2017 Kia Sedona LX,KNDMB5C14H6249360,good,,fwd,gas,35389,,,clean,automatic,van,,
2020-01-20T08:19:47-0800,$52635,2019 freightliner sprinter 2500,WDRPF0CD4KP046209,new,6 cylinders,rwd,diesel,,white,full-size,clean,automatic,van,,
2020-01-20T08:17:50-0800,,2019 freightliner sprinter,WDYFF0CD2KT013734,new,6 cylinders,4wd,diesel,,grey,full-size,clean,automatic,van,,
2020-01-20T08:16:20-0800,$63101,2019 freightliner sprinter 3500,WDRFF4CD8KT013286,new,6 cylinders,4wd,diesel,,black,full-size,clean,automatic,van,,
2020-01-20T08:15:37-0800,$28990,2020 GMC Acadia,1GKKNKLA7LZ121901,,,4wd,gas,3127,black,,clean,automatic,SUV,,
2020-01-20T08:15:33-0800,$21381.00,2018 GMC Sierra 1500 2D Standard Cab automatic,1GTN1LEC9JZ905146,,,rwd,gas,10252,white,,clean,automatic,pickup,,
2020-01-20T08:15:12-0800,$22700.00,2018 Ram 1500 Express 4D Extended Cab automatic,1C6RR6FT5JS143248,,,rwd,gas,23233,silver,,clean,automatic,pickup,,
2020-01-20T08:14:50-0800,$11950.00,2016 Kia Soul 4D Hatchback automatic,KNDJN2A22G7854412,,,fwd,gas,48938,black,,clean,automatic,wagon,,
2020-01-20T08:14:34-0800,$14951.00,2016 Buick Encore Premium 4D Sport Utility automatic,KL4CJDSB9GB729641,,,fwd,gas,45158,white,,clean,automatic,SUV,,
2020-01-20T08:14:18-0800,$24473.00,2017 GMC Acadia SLT-1 4D Sport Utility automatic,1GKKNMLS6HZ135557,,,fwd,gas,36227,grey,,clean,automatic,SUV,,
2020-01-20T08:13:16-0800,$37330,2019 mercedes benz sprinter 1500,WDYPE7ED7KT004525,new,4 cylinders,rwd,gas,140,white,full-size,clean,automatic,van,,
2020-01-20T08:03:15-0800,$16981,2018 Toyota Corolla,2T1BURHEXJC121689,,4 cylinders,fwd,gas,31617,white,,clean,automatic,sedan,,
2020-01-20T08:03:04-0800,$16895,2015 Ford Mustang,1FA6P8TH9F5339461,,4 cylinders,rwd,gas,46799,silver,,clean,automatic,coupe,,
2020-01-20T08:01:59-0800,$32500.00,2018 GMC Sierra 1500 SLT 4D Crew Cab automatic,3GTU2NEC6JG424582,,,4wd,gas,53821,red,,clean,automatic,pickup,,
2020-01-20T08:02:14-0800,$12999,2016 Ford Focus SE,1FADP3F21GL205851,good,,fwd,gas,50535,red,,clean,other,sedan,,
2020-01-20T08:01:36-0800,$31100,2018 Chevrolet Silverado 1500,3GCUCRER8JG311189,,,rwd,gas,,blue,,clean,automatic,pickup,,
2020-01-20T08:01:50-0800,$33000.00,2019 Chevrolet Silverado 1500 LT 4D Crew Cab automatic,3GCPWCEK1KG306874,,,rwd,gas,6610,blue,,clean,automatic,pickup,,
2020-01-20T08:00:18-0800,$3500,2010 kia rio lx,,good,4 cylinders,fwd,gas,140,,compact,clean,automatic,sedan,,
2020-01-20T07:32:33-0800,$6495,2004 Honda CR-V EX 4WD Manual,JHLRD77834C045229,good,4 cylinders,4wd,gas,145607,white,,clean,manual,other,,
2020-01-20T07:32:28-0800,$7799,2009 Mercedes-Benz E350 E 350,WDBUF56X39B383837,good,6 cylinders,rwd,gas,133458,,,clean,automatic,sedan,,
2020-01-20T07:32:31-0800,$19999,2007 Ford Mustang Roush Stage 3,1ZVFT82H775253779,good,8 cylinders,rwd,gas,72225,white,,clean,manual,coupe,,
2020-01-20T07:32:29-0800,$16559,2017 Honda Accord Sedan EX-L V6,1HGCR3F84HA001337,good,6 cylinders,fwd,gas,83319,black,,clean,automatic,sedan,,
2020-01-20T07:32:28-0800,$14999,2009 GMC Yukon Denali,1GKFK03239J100123,good,8 cylinders,,gas,130924,white,,clean,automatic,other,,
2020-01-20T07:32:27-0800,$9797,2013 Mazda Mazda3 S Grand Touring,JM1BL1M53D1747801,good,4 cylinders,fwd,gas,103197,,,clean,automatic,sedan,,
2020-01-20T07:32:26-0800,$17595,2006 Chevrolet Corvette Heads up,1G1YY26U765103289,good,8 cylinders,rwd,gas,82503,silver,,clean,automatic,coupe,,
2020-01-20T07:32:27-0800,$29595,"2014 Chevrolet Silverado 1500 LT,",3GCUKREC0EG217201,good,8 cylinders,4wd,other,51550,black,,clean,automatic,pickup,,
2020-01-20T07:32:22-0800,$21999,2011 Ford F-150 Lariat 4WD Loaded,1FTFW1EF3BFD40254,good,8 cylinders,4wd,other,78724,white,,clean,automatic,pickup,,
2020-01-20T07:31:35-0800,$6992,2007 TOYOTA CAMRY,JTNBB46K573017738,,,fwd,hybrid,136874,,,clean,automatic,sedan,,
2020-01-20T07:17:49-0800,$22500,2016 bmw 428i coupe,,like new,4 cylinders,rwd,gas,,black,compact,clean,automatic,,,
2020-01-20T07:10:39-0800,$413,2019 Ford Taurus SEL,1FAHP2E82KG101114,good,,fwd,other,3445,,,clean,automatic,sedan,,
2020-01-20T07:10:30-0800,$414,2018 Ford Flex SE,2FMGK5B83JBA22790,good,,fwd,other,3941,white,,clean,automatic,other,,
2020-01-20T07:10:29-0800,$331,2018 Ford EcoSport SE,MAJ6P1UL7JC183564,good,,4wd,other,3525,silver,,clean,automatic,other,,
2020-01-20T07:10:28-0800,$265,2018 Chrysler 300 Limited,2C3CCAEG4JH130087,good,,rwd,other,54367,white,,clean,automatic,sedan,,
2020-01-20T06:35:52-0800,$18500,2013 Land Rover Range Rover Evoque,SALVN2BG2DH742297,,,4wd,gas,70501,black,,clean,automatic,,,
2020-01-20T04:40:18-0800,$43776,2019 Mercedes-Benz Sprinter Cargo Van,,,,rwd,gas,16,,,clean,automatic,van,,
2020-01-20T04:30:23-0800,$43776,2019 Mercedes-Benz Sprinter Cargo Van,,,,rwd,gas,16,,,clean,automatic,van,,
2020-01-20T04:15:21-0800,$44116,2019 Mercedes-Benz Sprinter Cargo Van,,,,rwd,gas,21,,,clean,automatic,van,,
2020-01-20T04:00:29-0800,$48168,2019 Mercedes-Benz Sprinter Cargo Van,,,,rwd,gas,19,,,clean,automatic,van,,
2020-01-19T14:15:20-0800,$43776,2019 Mercedes-Benz Sprinter Cargo Van,,,,rwd,gas,11,,,clean,automatic,van,,
2020-01-19T12:30:19-0800,$49595,2019 Mercedes-Benz Sprinter Cargo Van,,,,rwd,diesel,12,,,clean,automatic,van,,
2020-01-20T02:34:53-0800,$2000,2005 toyata prius,,good,4 cylinders,fwd,gas,170000,silver,compact,clean,automatic,sedan,,
2020-01-20T02:14:29-0800,$9500,2010 Mercedes c300,WDDGF5EB3AR111049,excellent,6 cylinders,rwd,gas,104000,black,mid-size,clean,automatic,sedan,,
2020-01-20T02:09:15-0800,$5900,2004 jeep grand cherokee,,excellent,6 cylinders,4wd,gas,114000,grey,mid-size,clean,automatic,SUV,,
2020-01-20T01:30:04-0800,$36000,2009 chevrolet corvette c6,,excellent,8 cylinders,rwd,gas,54312,black,,clean,manual,coupe,,
2020-01-20T00:45:09-0800,$49000,1968 chevrolet camaro,,,,,gas,,,,clean,manual,,,
2020-01-20T00:16:51-0800,$2300,2007 chevrolet aveo5 ls,,excellent,4 cylinders,,gas,128235,red,,clean,automatic,,,
2020-01-20T00:16:19-0800,,2015 Honda Civic LX,2HGFG3B54FH518683,good,,fwd,other,72362,blue,,clean,automatic,coupe,,
2020-01-19T23:56:09-0800,$3950,2009 nissan sentra,,good,4 cylinders,,gas,,white,full-size,clean,automatic,sedan,,
2020-01-19T23:41:22-0800,$4450,1993 dodge cummins,,excellent,,,diesel,160000,red,,clean,manual,truck,,
2020-01-19T23:31:51-0800,$4800,2008 BMW 528i,,excellent,6 cylinders,rwd,gas,140126,black,full-size,clean,automatic,sedan,,
2020-01-19T23:30:20-0800,$79000,1964 Chevelle,,,,,gas,,,,clean,manual,,,
2020-01-19T22:59:02-0800,$9000,2011 lexus gs 350,JTHBE1KS1B0052592,excellent,6 cylinders,,gas,124000,,,clean,automatic,,,
2020-01-19T22:46:57-0800,$7999,2007 acura mdx sh-awd w/tech,,good,6 cylinders,4wd,gas,165780,grey,,clean,automatic,,,
2020-01-19T22:32:49-0800,$6950,2010 toyota prius,,excellent,,,hybrid,92100,,,salvage,automatic,,,
2020-01-19T22:27:50-0800,$11900,2016 Honda Accord LX,,excellent,,fwd,gas,48300,,,salvage,automatic,sedan,,
2020-01-19T22:25:45-0800,$12950,2017 Subaru Forester AWD,,excellent,4 cylinders,4wd,gas,60,black,,rebuilt,automatic,SUV,,
,,,,,,,,,,,,,,,
2020-01-19T22:15:01-0800,$6500,2010 toyota corolla,,excellent,4 cylinders,fwd,gas,90000,grey,compact,clean,automatic,sedan,,
2020-01-19T22:13:08-0800,$1500,2007 buick terraza,,,,,gas,167000,,,clean,automatic,,,
2020-01-19T22:03:59-0800,$7450,2016 chevy cruze lt,,,,,gas,,,,salvage,automatic,,,
2020-01-19T21:44:32-0800,$5400,2015 nissan versa s,,excellent,4 cylinders,,gas,106000,black,,clean,automatic,,,
2020-01-19T21:43:43-0800,$7800,2010 Chevy Suburban LT,,,,,gas,199500,,,salvage,automatic,,,
2020-01-19T21:38:17-0800,$6000,1976 ford f-250 camper special,,good,8 cylinders,rwd,gas,,white,full-size,clean,automatic,pickup,,
2020-01-19T21:38:16-0800,$14000,1954 Chevy Bel Air,,good,6 cylinders,rwd,gas,,white,full-size,clean,automatic,sedan,,
2020-01-19T21:26:30-0800,$4000,2006 2005 honda accord ex,,good,4 cylinders,fwd,gas,135000,black,,clean,automatic,sedan,,
2020-01-19T21:07:07-0800,$4400,2006 Chevy Silverado 2500HD,1GCHK29U46E235785,good,8 cylinders,rwd,gas,,white,full-size,clean,automatic,truck,,
2020-01-19T21:02:22-0800,$4488,2001 Subaru Outback LL Bean Wagon,4S3BH806317654634,excellent,6 cylinders,4wd,gas,154000,black,mid-size,clean,automatic,wagon,,
2020-01-19T20:51:21-0800,$19995,1966 1966 Gto,,,,,gas,,,,clean,automatic,,,
2020-01-19T20:48:25-0800,$2800,2004 ford f250 super duty,,good,8 cylinders,rwd,gas,302945,white,full-size,clean,automatic,pickup,,
2020-01-19T11:03:47-0800,$20,2007 Ford f250,,excellent,8 cylinders,4wd,diesel,150000,,full-size,salvage,automatic,pickup,,
2020-01-19T20:46:05-0800,$7950,2009 honda odyssey exl,,excellent,6 cylinders,fwd,gas,97000,silver,full-size,clean,automatic,mini-van,,
2020-01-19T20:42:23-0800,$499,2016 nissan maxima sv,,good,4 cylinders,,gas,70,black,,clean,automatic,sedan,,
2020-01-19T20:29:06-0800,$7000,2014 2014 nissan altima,,good,4 cylinders,fwd,gas,68000,white,mid-size,salvage,automatic,sedan,,
2020-01-19T20:25:48-0800,$5300,2009 hyundai elantra touring,,excellent,4 cylinders,fwd,gas,83000,grey,mid-size,clean,automatic,wagon,,
2020-01-19T20:21:54-0800,$6600,2005 Acura TSX,,excellent,4 cylinders,fwd,gas,120600,grey,mid-size,clean,automatic,sedan,,
2020-01-19T20:20:30-0800,$19000,2004 Chevy Silverado LS 2500 HD,,good,8 cylinders,rwd,diesel,75000,silver,full-size,clean,automatic,pickup,,
2020-01-19T20:06:32-0800,$1875,1969 Oldsmobile Toronado,394879M605106,fair,8 cylinders,fwd,gas,,,,clean,automatic,,,
2020-01-19T20:06:22-0800,$2000,2002 Saturn,1G8JW54R22Y577121,good,6 cylinders,,gas,95580,black,,clean,automatic,sedan,,
2020-01-19T19:59:21-0800,$3300,2002 Subaru Outback AWP,4S3BH675327628828,excellent,4 cylinders,4wd,gas,,green,mid-size,clean,automatic,wagon,,
2020-01-19T19:57:57-0800,$7988,2012 Chevrolet Camaro,2G1FC1ED2B9152656,excellent,6 cylinders,rwd,gas,158642,,,clean,automatic,coupe,,
2020-01-19T19:55:50-0800,$23750,1930 Ford Model A,,good,8 cylinders,rwd,gas,,,,clean,automatic,coupe,,
2020-01-19T19:54:46-0800,$7500,2006 GMC Savanna,1GDGG31V361905868,good,8 cylinders,rwd,gas,165000,white,,clean,automatic,van,,
2020-01-19T19:52:14-0800,$5900,2010 nissan pathfinder se,5n1ar1nn5ac607785,good,6 cylinders,rwd,gas,137376,blue,mid-size,clean,automatic,SUV,,
2020-01-19T19:44:33-0800,$3800,1997 Toyota Rav4,JT3HP10V2V7064320,excellent,4 cylinders,4wd,gas,149618,,,clean,automatic,SUV,,
2020-01-19T19:40:11-0800,$7900,2011 volkswagen jetta tdi,,excellent,4 cylinders,fwd,diesel,75000,black,mid-size,clean,automatic,wagon,,
2020-01-19T19:37:49-0800,$4500,2008 2008 Toyota Prius,JTDKB20UX83313245,excellent,4 cylinders,fwd,gas,191000,grey,,clean,automatic,hatchback,,
2020-01-19T19:36:54-0800,$10900,1995 BMW 840ci,,excellent,8 cylinders,rwd,gas,123000,white,compact,clean,automatic,coupe,,
2020-01-19T19:35:28-0800,$9500,2014 Nissan Rogue,JN8AS5MV5EW202164,good,4 cylinders,4wd,gas,,black,full-size,clean,automatic,SUV,,
2020-01-19T19:30:15-0800,$3500,2003 Subaru Outback,4S3BH675337660356,excellent,4 cylinders,4wd,gas,,green,mid-size,clean,automatic,wagon,,
2020-01-19T19:30:11-0800,$21888,2019 CHEVROLET CAMARO,1G1FB1RSXK0108989,,,,gas,27689,silver,sub-compact,clean,automatic,coupe,,
2020-01-19T19:26:00-0800,$15000,2016 honda fit ex,JHMGK5H76GX027775,excellent,4 cylinders,fwd,gas,37521,white,mid-size,clean,automatic,sedan,,
2020-01-19T19:21:24-0800,$12500,2003 Toyota Land Cruiser,JTEHT05J232044386,excellent,8 cylinders,4wd,gas,157500,black,full-size,clean,automatic,SUV,,
2020-01-19T19:20:55-0800,$1300,1998 honda accord,,fair,4 cylinders,fwd,gas,269000,,,clean,automatic,sedan,,
2020-01-19T19:18:36-0800,$6500,1970 volkswagen beetle,,good,4 cylinders,rwd,gas,,yellow,compact,clean,manual,coupe,,
2020-01-19T19:14:25-0800,$19000,2018 Camry 2018 SE,4t1B11HK5JU534103,excellent,4 cylinders,fwd,gas,50986,grey,mid-size,clean,automatic,sedan,,
2020-01-19T19:10:47-0800,$5900,2007 honda cr-v,,,,,gas,,,,clean,automatic,,,
2020-01-19T19:09:02-0800,$3895,2005 chevrolet aveo,,good,4 cylinders,fwd,gas,,white,sub-compact,clean,automatic,hatchback,,
2020-01-19T19:04:50-0800,$4890,2011 2001 nissan cube,,good,4 cylinders,fwd,gas,150000,grey,sub-compact,clean,automatic,,,
2020-01-19T19:00:29-0800,$12900,2014 ram promaster 2500,3c6trvdg5ee119563,excellent,6 cylinders,rwd,gas,208977,white,full-size,clean,automatic,van,,
2020-01-19T18:59:40-0800,$2500,2006 honda accord ex-l,,,6 cylinders,fwd,gas,151441,grey,,clean,automatic,sedan,,
2020-01-19T18:55:16-0800,$19998,2005 HUMMER H2,5GRGN22U25H127755,,,4wd,gas,172012,white,,clean,automatic,truck,,
2020-01-19T18:48:40-0800,$9500,2003 mercedes benz,,good,12 cylinders,rwd,gas,,black,compact,clean,automatic,coupe,,
2020-01-19T18:42:54-0800,$3000,2000 toyota sienna ce,,good,6 cylinders,fwd,gas,106000,white,full-size,clean,automatic,mini-van,,
2020-01-19T18:42:54-0800,$17899,2016 fiat 500x trekking sport utility,ZFBCFYCT2GP367387,excellent,,,gas,29973,black,mid-size,clean,automatic,,,
2020-01-19T18:42:24-0800,$3800,1994 Impala ss,,,,,gas,,,,clean,automatic,,,
2020-01-19T18:37:21-0800,$7498,2008 toyota highlander limited,JTEDS41A282011071,excellent,6 cylinders,fwd,gas,142000,yellow,full-size,clean,automatic,SUV,,
2020-01-19T18:30:34-0800,,2018 Honda CLARITY PLUG-IN HYBRID,JHMZC5F31JC005042,,4 cylinders,fwd,hybrid,24707,white,,clean,automatic,sedan,,
2020-01-19T18:29:24-0800,$6450,2007 Honda Civic LX,1HGFA16507L122674,excellent,4 cylinders,,gas,89321,,,clean,automatic,sedan,,
2020-01-19T18:26:23-0800,$8150,2005 chevrolet silverado 1500,1GCEC19Z25E269258,excellent,8 cylinders,rwd,gas,,blue,full-size,clean,automatic,pickup,,
2020-01-19T18:25:03-0800,$5680,2009 toyota camry,58AB21B17KU001208,excellent,4 cylinders,fwd,gas,162000,silver,mid-size,clean,automatic,sedan,,
2020-01-19T18:20:16-0800,$20488,2006 HUMMER H2,5GRGN23U86H105355,,,4wd,gas,112921,,,clean,automatic,SUV,,
2020-01-19T18:26:23-0800,$8150,2005 chevrolet silverado 1500,1GCEC19Z25E269258,excellent,8 cylinders,rwd,gas,,blue,full-size,clean,automatic,pickup,,
2020-01-19T18:25:03-0800,$5680,2009 toyota camry,58AB21B17KU001208,excellent,4 cylinders,fwd,gas,162000,silver,mid-size,clean,automatic,sedan,,
2020-01-19T18:20:16-0800,$20488,2006 HUMMER H2,5GRGN23U86H105355,,,4wd,gas,112921,,,clean,automatic,SUV,,
2020-01-19T18:15:57-0800,$23500,2016 Honda Odyssey,,like new,6 cylinders,,gas,38000,grey,,salvage,automatic,,,
2020-01-19T18:15:19-0800,$17797,2014 Lexus IS,JTHBF1D25E5017541,excellent,6 cylinders,rwd,other,61463,,,clean,automatic,sedan,,
2020-01-19T18:14:01-0800,$22900,2017 VW GTI Autobahn,,like new,4 cylinders,fwd,gas,17623,black,,clean,automatic,,,
2020-01-19T18:07:24-0800,,2007 Ford F-250 350 450 550,,good,other,rwd,other,11111,white,full-size,clean,other,other,,
2020-01-19T18:05:21-0800,$26500,1972 Chevy,,,,,gas,,,,clean,manual,,,
2020-01-19T18:04:39-0800,$20000,2016 toyota tundra 5.7,,excellent,8 cylinders,fwd,gas,45800,white,full-size,clean,automatic,truck,,
2020-01-19T18:03:44-0800,$10800,2008 f-350 utility truck,,excellent,8 cylinders,rwd,gas,116050,white,full-size,clean,automatic,truck,,
2020-01-19T18:01:13-0800,$2400,1988 bmw 325,,good,6 cylinders,,gas,139879,black,,salvage,manual,coupe,,
2020-01-19T18:01:01-0800,$16990,2014 Mercedes-Benz C-Class,WDDGF4HB7EA954827,,4 cylinders,rwd,gas,21647,red,,clean,automatic,sedan,,
2020-01-19T18:00:57-0800,$15981,2017 Chevrolet Malibu,1G1ZJ5SUXHF161314,,4 cylinders,fwd,hybrid,29058,,,clean,automatic,sedan,,
2020-01-19T17:55:21-0800,$5800,2006 land rover range rover,,excellent,8 cylinders,,gas,135000,,,salvage,automatic,,,
2020-01-19T17:53:04-0800,$12800,2013 Chevrolet Volt,,excellent,4 cylinders,,hybrid,48000,blue,,clean,automatic,,,
2020-01-19T17:52:24-0800,$12800,2014 ram promaster 1500,,good,6 cylinders,,gas,101000,,,clean,automatic,,,
2020-01-19T17:51:37-0800,$10500,2006 bmw 650i convertible,,excellent,8 cylinders,,gas,20000,,,salvage,automatic,,,
2020-01-19T17:51:07-0800,$3400,1989 TOYOTA MR2,JT2AW15C9K0145139,good,4 cylinders,rwd,gas,167000,blue,compact,clean,automatic,coupe,,
2020-01-19T17:48:49-0800,$7900,2012 Subaru Impreza,JF1GPAA60CH210404,good,4 cylinders,4wd,gas,94500,silver,,clean,automatic,wagon,,
2020-01-19T17:44:05-0800,$4350,2007 bmw 328xi xdrive awd,,excellent,,4wd,gas,130000,blue,,rebuilt,automatic,sedan,,
